S1_timestamp,S1_Target_RPM,S1_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S2_timestamp,S2_Target_RPM,S2_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S3_timestamp,S3_Target_RPM,S3_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, 
"=""16:08:27.994""",0,0,-25980.0,5736.0,18480.0,-22907.0,6256.0,-19345.0, ,"=""16:08:27.994""",900,909,5916.0,32767.0,-32768.0,-8577.0,16061.0,10964.0, ,"=""16:08:27.994""",900,653,31076.0,21276.0,-32768.0,-21915.0,-7147.0,5452.0, 
"=""16:08:28.096""",0,0,-25980.0,5736.0,18480.0,-22907.0,6256.0,-19345.0, ,"=""16:08:28.096""",900,909,5916.0,32767.0,-32768.0,-8577.0,16061.0,10964.0, ,"=""16:08:28.096""",900,653,31076.0,21276.0,-32768.0,-21915.0,-7147.0,5452.0, 
"=""16:08:28.198""",0,0,-25980.0,5736.0,18480.0,-22907.0,6256.0,-19345.0, ,"=""16:08:28.198""",900,909,5916.0,32767.0,-32768.0,-8577.0,16061.0,10964.0, ,"=""16:08:28.198""",900,757,30920.0,32767.0,-32768.0,-32768.0,22092.0,14580.0, 
"=""16:08:28.300""",0,0,-25980.0,5736.0,18480.0,-22907.0,6256.0,-19345.0, ,"=""16:08:28.300""",900,906,13100.0,32767.0,-32768.0,-32768.0,852.0,6365.0, ,"=""16:08:28.300""",900,757,30920.0,32767.0,-32768.0,-32768.0,22092.0,14580.0, 
"=""16:08:28.402""",0,0,-20544.0,-28940.0,32767.0,-10842.0,16235.0,-32768.0, ,"=""16:08:28.402""",900,906,13100.0,32767.0,-32768.0,-32768.0,852.0,6365.0, ,"=""16:08:28.402""",900,757,30920.0,32767.0,-32768.0,-32768.0,22092.0,14580.0, 
"=""16:08:28.504""",0,0,-20544.0,-28940.0,32767.0,-10842.0,16235.0,-32768.0, ,"=""16:08:28.505""",900,906,13100.0,32767.0,-32768.0,-32768.0,852.0,6365.0, ,"=""16:08:28.505""",900,757,30920.0,32767.0,-32768.0,-32768.0,22092.0,14580.0, 
"=""16:08:28.607""",0,0,-20544.0,-28940.0,32767.0,-10842.0,16235.0,-32768.0, ,"=""16:08:28.607""",900,906,13100.0,32767.0,-32768.0,-32768.0,852.0,6365.0, ,"=""16:08:28.607""",900,757,30920.0,32767.0,-32768.0,-32768.0,22092.0,14580.0, 
"=""16:08:28.709""",0,0,-20544.0,-28940.0,32767.0,-10842.0,16235.0,-32768.0, ,"=""16:08:28.709""",900,906,13100.0,32767.0,-32768.0,-32768.0,852.0,6365.0, ,"=""16:08:28.709""",900,757,30920.0,32767.0,-32768.0,-32768.0,22092.0,14580.0, 
"=""16:08:28.811""",0,0,-20544.0,-28940.0,32767.0,-10842.0,16235.0,-32768.0, ,"=""16:08:28.811""",900,906,13100.0,32767.0,-32768.0,-32768.0,852.0,6365.0, ,"=""16:08:28.811""",900,757,30920.0,32767.0,-32768.0,-32768.0,22092.0,14580.0, 
"=""16:08:28.912""",0,0,-20544.0,-28940.0,32767.0,-10842.0,16235.0,-32768.0, ,"=""16:08:28.912""",900,906,13100.0,32767.0,-32768.0,-32768.0,852.0,6365.0, ,"=""16:08:28.912""",900,757,30920.0,32767.0,-32768.0,-32768.0,22092.0,14580.0, 
"=""16:08:29.014""",0,0,-20544.0,-28940.0,32767.0,-10842.0,16235.0,-32768.0, ,"=""16:08:29.015""",900,906,13100.0,32767.0,-32768.0,-32768.0,852.0,6365.0, ,"=""16:08:29.015""",900,873,25388.0,32767.0,19084.0,32767.0,-26988.0,8803.0, 
"=""16:08:29.117""",0,0,-20544.0,-28940.0,32767.0,-10842.0,16235.0,-32768.0, ,"=""16:08:29.117""",900,912,-472.0,16364.0,-32768.0,-32768.0,4546.0,3099.0, ,"=""16:08:29.117""",900,873,25388.0,32767.0,19084.0,32767.0,-26988.0,8803.0, 
"=""16:08:29.219""",0,0,-10072.0,-11036.0,16860.0,17491.0,20401.0,-32768.0, ,"=""16:08:29.219""",900,912,-472.0,16364.0,-32768.0,-32768.0,4546.0,3099.0, ,"=""16:08:29.219""",900,873,25388.0,32767.0,19084.0,32767.0,-26988.0,8803.0, 
"=""16:08:29.320""",0,0,-10072.0,-11036.0,16860.0,17491.0,20401.0,-32768.0, ,"=""16:08:29.321""",900,912,-472.0,16364.0,-32768.0,-32768.0,4546.0,3099.0, ,"=""16:08:29.321""",900,873,25388.0,32767.0,19084.0,32767.0,-26988.0,8803.0, 
"=""16:08:29.422""",0,0,-10072.0,-11036.0,16860.0,17491.0,20401.0,-32768.0, ,"=""16:08:29.422""",900,912,-472.0,16364.0,-32768.0,-32768.0,4546.0,3099.0, ,"=""16:08:29.422""",900,873,25388.0,32767.0,19084.0,32767.0,-26988.0,8803.0, 
"=""16:08:29.524""",0,0,-10072.0,-11036.0,16860.0,17491.0,20401.0,-32768.0, ,"=""16:08:29.524""",900,912,-472.0,16364.0,-32768.0,-32768.0,4546.0,3099.0, ,"=""16:08:29.524""",900,873,25388.0,32767.0,19084.0,32767.0,-26988.0,8803.0, 
"=""16:08:29.625""",0,0,-10072.0,-11036.0,16860.0,17491.0,20401.0,-32768.0, ,"=""16:08:29.625""",900,912,-472.0,16364.0,-32768.0,-32768.0,4546.0,3099.0, ,"=""16:08:29.625""",900,873,25388.0,32767.0,19084.0,32767.0,-26988.0,8803.0, 
"=""16:08:29.727""",0,0,-10072.0,-11036.0,16860.0,17491.0,20401.0,-32768.0, ,"=""16:08:29.727""",900,912,-472.0,16364.0,-32768.0,-32768.0,4546.0,3099.0, ,"=""16:08:29.727""",900,873,25388.0,32767.0,19084.0,32767.0,-26988.0,8803.0, 
